user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI
164,2025-09-09 07:19:59,Mobile,India,35-44,Female,A7498,Text,Electronics,Family Oriented,0.0328277389162961,0.0588,Ignored,19,1.03,0.0328277389162961,0.0588,0.19
611,2025-09-17 22:33:32,Desktop,USA,25-34,Female,A2520,Video,Electronics,Family Oriented,0.08795490679750788,0.112,Liked,40,0.78,0.08795490679750788,0.112,1.26
914,2025-10-10 18:04:40,Mobile,Germany,45-54,Female,A5729,Image,Health,Travel Lovers,0.13293647387470234,0.1452,Commented,43,0.25,0.13293647387470234,0.1452,7.72
599,2025-09-13 22:10:38,Tablet,USA,25-34,Female,A6140,Video,Electronics,Family Oriented,0.07316929832714476,0.0507,Shared,30,0.8,0.07316929832714476,0.0507,0.46
351,2025-02-19 21:45:16,Tablet,UK,25-34,Female,A1875,Image,Travel,Tech Enthusiasts,0.10290203518767566,0.0236,Commented,39,0.37,0.10290203518767566,0.0236,0.66
783,2025-06-03 15:04:20,Tablet,Canada,35-44,Male,A2178,Video,Travel,Family Oriented,0.08891290298379348,0.0557,Ignored,39,0.34,0.08891290298379348,0.0557,1.46
614,2025-06-24 10:39:12,Tablet,Germany,55+,Male,A9888,Image,Health,Fitness Lovers,0.12314230902396142,0.0366,Commented,57,1.01,0.12314230902396142,0.0366,0.45
190,2025-03-28 01:53:59,Tablet,Canada,55+,Male,A2059,Text,Fashion,Young Adults,0.03177446304852286,0.0593,Ignored,18,1.31,0.03177446304852286,0.0593,0.14
254,2025-12-16 14:30:33,Mobile,UK,45-54,Female,A9002,Image,Travel,Young Adults,0.050500237419780755,0.1144,Ignored,31,1.09,0.050500237419780755,0.1144,0.53
574,2025-01-26 14:32:46,Desktop,Canada,25-34,Male,A1910,Text,Automotive,Tech Enthusiasts,0.020170971239073868,0.0646,Ignored,53,1.29,0.020170971239073868,0.0646,0.1
817,2025-06-04 14:47:14,Mobile,India,18-24,Female,A2435,Text,Travel,Tech Enthusiasts,0.09624544554420593,0.0236,Ignored,60,0.21,0.09624544554420593,0.0236,1.08
370,2025-03-05 20:17:00,Desktop,India,45-54,Female,A8471,Image,Fashion,Tech Enthusiasts,0.126441763235089,0.1224,Ignored,58,0.75,0.126441763235089,0.1224,2.06
756,2025-10-13 15:22:07,Tablet,India,45-54,Male,A3796,Video,Health,Tech Enthusiasts,0.055183203215430646,0.0324,Shared,39,0.2,0.055183203215430646,0.0324,0.89
634,2025-06-10 01:49:56,Tablet,India,18-24,Male,A1642,Text,Electronics,Fitness Lovers,0.01053315118290448,0.067,Liked,52,0.43,0.01053315118290448,0.067,0.16
184,2025-06-29 05:14:06,Desktop,USA,35-44,Male,A8582,Video,Health,Travel Lovers,0.01932276151029652,0.0818,Shared,59,1.02,0.01932276151029652,0.0818,0.15
579,2025-07-31 12:12:38,Mobile,India,45-54,Male,A5842,Text,Health,Family Oriented,0.1326114080635577,0.1482,Shared,51,1.29,0.1326114080635577,0.1482,1.52
763,2025-05-31 19:34:41,Desktop,India,25-34,Male,A6884,Image,Travel,Tech Enthusiasts,0.12248084173569805,0.0635,Shared,22,1.45,0.12248084173569805,0.0635,0.54
569,2025-10-16 16:14:00,Tablet,India,45-54,Male,A1359,Text,Automotive,Travel Lovers,0.12087292742247133,0.1107,Ignored,39,1.04,0.12087292742247133,0.1107,1.29
478,2025-08-26 20:42:19,Tablet,Germany,35-44,Female,A1604,Image,Automotive,Fitness Lovers,0.11602131102936838,0.0375,Liked,40,0.88,0.11602131102936838,0.0375,0.49
381,2025-08-19 04:19:42,Mobile,UK,55+,Male,A7087,Text,Travel,Fitness Lovers,0.031477419404644595,0.0382,Ignored,51,1.46,0.031477419404644595,0.0382,0.08
850,2025-07-26 13:37:52,Desktop,India,35-44,Female,A9137,Text,Health,Family Oriented,0.04386011654281669,0.0369,Shared,26,1.03,0.04386011654281669,0.0369,0.16
316,2025-08-17 09:54:59,Tablet,Canada,55+,Female,A2527,Text,Electronics,Travel Lovers,0.023253418132497067,0.14,Commented,54,0.91,0.023253418132497067,0.14,0.36
171,2025-08-24 13:50:57,Tablet,USA,35-44,Male,A4591,Video,Travel,Fitness Lovers,0.07084525421941205,0.0243,Liked,29,1.21,0.07084525421941205,0.0243,0.14
568,2025-08-30 18:22:31,Tablet,USA,18-24,Female,A5208,Image,Automotive,Family Oriented,0.05739688384171282,0.0153,Liked,13,0.26,0.05739688384171282,0.0153,0.34
414,2025-05-15 07:21:41,Desktop,Canada,35-44,Female,A6110,Text,Travel,Tech Enthusiasts,0.04796255830624168,0.0925,Commented,55,0.35,0.04796255830624168,0.0925,1.27
625,2025-12-22 17:20:38,Desktop,India,45-54,Female,A3365,Text,Automotive,Fitness Lovers,0.035462643865964025,0.096,Shared,29,0.29,0.035462643865964025,0.096,1.17
528,2025-04-12 22:31:46,Mobile,UK,35-44,Male,A3658,Text,Automotive,Young Adults,0.059917080464815135,0.1395,Shared,46,0.15,0.059917080464815135,0.1395,5.57
437,2025-04-14 01:30:56,Mobile,UK,35-44,Female,A7579,Video,Fashion,Tech Enthusiasts,0.06126989052938438,0.0501,Shared,19,0.15,0.06126989052938438,0.0501,2.05
951,2025-12-10 13:55:27,Tablet,India,18-24,Male,A9337,Image,Automotive,Fitness Lovers,0.016609149034110107,0.1414,Shared,41,0.85,0.016609149034110107,0.1414,0.28
301,2025-04-19 23:20:01,Desktop,Germany,55+,Female,A1350,Image,Fashion,Fitness Lovers,0.06633619609345354,0.0282,Liked,40,0.95,0.06633619609345354,0.0282,0.2
441,2025-07-02 12:20:18,Desktop,India,55+,Male,A9328,Video,Electronics,Family Oriented,0.08511495466001177,0.0952,Liked,12,1.01,0.08511495466001177,0.0952,0.8
570,2025-11-10 07:47:03,Tablet,India,25-34,Male,A7977,Video,Health,Tech Enthusiasts,0.12973508909334344,0.1329,Liked,13,1.43,0.12973508909334344,0.1329,1.21
792,2025-07-04 09:55:55,Tablet,India,25-34,Male,A1600,Video,Health,Family Oriented,0.06548701810244717,0.0495,Shared,10,1.44,0.06548701810244717,0.0495,0.23
199,2025-05-10 19:05:12,Mobile,UK,55+,Female,A8322,Text,Health,Family Oriented,0.027142714474699688,0.1441,Ignored,37,0.14,0.027142714474699688,0.1441,2.79
733,2025-05-08 08:20:26,Tablet,UK,45-54,Male,A1220,Image,Health,Fitness Lovers,0.10369226530306638,0.032,Ignored,14,0.76,0.10369226530306638,0.032,0.44
160,2025-08-29 08:22:16,Mobile,India,55+,Male,A5404,Image,Automotive,Travel Lovers,0.06727493805614822,0.0607,Shared,16,1.47,0.06727493805614822,0.0607,0.28
627,2025-03-27 07:13:20,Mobile,Canada,25-34,Male,A8839,Text,Fashion,Young Adults,0.07536625590736873,0.1062,Shared,13,1.48,0.07536625590736873,0.1062,0.54
420,2025-12-26 15:23:15,Mobile,Canada,45-54,Male,A7875,Video,Travel,Tech Enthusiasts,0.13477638101098288,0.0247,Ignored,38,0.86,0.13477638101098288,0.0247,0.39
761,2025-10-13 12:25:04,Mobile,India,55+,Male,A5538,Image,Travel,Fitness Lovers,0.024383978073830477,0.0826,Commented,49,0.74,0.024383978073830477,0.0826,0.27
467,2025-12-13 15:20:25,Desktop,Canada,45-54,Female,A5668,Video,Automotive,Fitness Lovers,0.02221968496961034,0.0306,Shared,45,0.97,0.02221968496961034,0.0306,0.07
524,2025-10-23 10:51:17,Desktop,Canada,35-44,Male,A8951,Image,Travel,Family Oriented,0.07068142452485042,0.0671,Liked,22,0.11,0.07068142452485042,0.0671,4.31
571,2025-12-28 13:36:37,Desktop,Germany,45-54,Female,A4158,Image,Travel,Young Adults,0.0703701669814172,0.1124,Commented,40,0.14,0.0703701669814172,0.1124,5.65
647,2025-11-13 16:48:09,Mobile,UK,25-34,Male,A6608,Text,Fashion,Family Oriented,0.13866927495990305,0.0451,Commented,51,0.79,0.13866927495990305,0.0451,0.79
851,2025-12-18 05:24:31,Tablet,UK,25-34,Female,A4284,Video,Electronics,Family Oriented,0.09989251776675648,0.1297,Commented,58,0.32,0.09989251776675648,0.1297,4.05
806,2025-06-20 01:38:37,Tablet,Germany,25-34,Female,A8355,Video,Fashion,Fitness Lovers,0.0152399092489031,0.0118,Shared,11,0.22,0.0152399092489031,0.0118,0.08
668,2025-04-02 21:41:06,Desktop,Canada,45-54,Female,A6249,Text,Automotive,Family Oriented,0.06245637448970665,0.0225,Ignored,25,1.38,0.06245637448970665,0.0225,0.1
735,2025-11-22 00:11:48,Tablet,USA,45-54,Female,A7597,Text,Health,Family Oriented,0.05617444740747059,0.0249,Shared,10,1.11,0.05617444740747059,0.0249,0.13
205,2025-09-17 14:46:26,Tablet,Canada,35-44,Female,A9847,Video,Health,Family Oriented,0.09602378678683308,0.1452,Liked,35,1.36,0.09602378678683308,0.1452,1.03
359,2025-03-23 17:59:11,Mobile,UK,45-54,Male,A5409,Video,Automotive,Travel Lovers,0.11385931962219321,0.0494,Ignored,49,1.08,0.11385931962219321,0.0494,0.52
982,2025-05-04 21:53:29,Tablet,Canada,25-34,Male,A2518,Video,Travel,Fitness Lovers,0.08080855173001404,0.0966,Shared,29,1.32,0.08080855173001404,0.0966,0.59
756,2025-09-01 21:37:28,Desktop,USA,45-54,Male,A7362,Image,Health,Family Oriented,0.07367836864197612,0.0822,Liked,28,1.46,0.07367836864197612,0.0822,0.41
955,2025-02-01 08:22:59,Mobile,USA,45-54,Male,A2022,Video,Travel,Travel Lovers,0.10806894057461107,0.0564,Ignored,54,0.18,0.10806894057461107,0.0564,3.39
540,2025-07-18 15:11:52,Tablet,Canada,35-44,Female,A2366,Text,Travel,Family Oriented,0.1173178423755144,0.1303,Ignored,59,0.2,0.1173178423755144,0.1303,7.64
298,2025-01-10 06:44:47,Desktop,Germany,45-54,Male,A7637,Image,Travel,Travel Lovers,0.049386315438892374,0.1455,Liked,46,0.28,0.049386315438892374,0.1455,2.57
161,2025-03-17 18:54:10,Mobile,India,35-44,Female,A6110,Video,Electronics,Fitness Lovers,0.13604543982109157,0.0867,Shared,52,0.85,0.13604543982109157,0.0867,1.39
316,2025-05-09 08:07:21,Desktop,UK,18-24,Male,A9604,Image,Automotive,Family Oriented,0.03701204324629698,0.0846,Commented,39,0.34,0.03701204324629698,0.0846,0.92
316,2025-07-23 01:58:51,Desktop,Canada,35-44,Male,A5585,Video,Fashion,Travel Lovers,0.12333008723622045,0.0909,Ignored,28,0.64,0.12333008723622045,0.0909,1.75
279,2025-06-23 10:37:29,Tablet,Germany,55+,Female,A5129,Image,Electronics,Tech Enthusiasts,0.036952189808625704,0.0176,Commented,13,0.91,0.036952189808625704,0.0176,0.07
396,2025-09-26 12:30:10,Desktop,UK,25-34,Female,A4102,Video,Automotive,Young Adults,0.11337164061022043,0.1369,Shared,11,0.29,0.11337164061022043,0.1369,5.35
856,2025-11-29 19:07:25,Desktop,Germany,35-44,Female,A5651,Video,Travel,Travel Lovers,0.14488412862306388,0.0683,Ignored,34,1.15,0.14488412862306388,0.0683,0.86
932,2025-09-22 04:20:45,Mobile,India,35-44,Male,A4602,Image,Health,Tech Enthusiasts,0.1416183882677355,0.1296,Shared,41,0.81,0.1416183882677355,0.1296,2.27
523,2025-01-05 17:53:41,Mobile,Canada,35-44,Female,A4474,Text,Travel,Young Adults,0.07021627207547068,0.0663,Shared,53,0.66,0.07021627207547068,0.0663,0.71
440,2025-04-15 06:23:15,Tablet,India,18-24,Female,A2317,Text,Fashion,Fitness Lovers,0.016992859489565852,0.0999,Shared,60,0.59,0.016992859489565852,0.0999,0.29
155,2025-06-07 03:28:19,Mobile,USA,25-34,Male,A4207,Video,Health,Young Adults,0.026641498818440662,0.1481,Commented,55,0.45,0.026641498818440662,0.1481,0.88
846,2025-12-08 20:13:03,Mobile,USA,35-44,Male,A1131,Text,Automotive,Fitness Lovers,0.020228323532382825,0.0396,Ignored,50,1.5,0.020228323532382825,0.0396,0.05
238,2025-04-26 03:38:15,Tablet,Germany,45-54,Male,A6287,Video,Electronics,Travel Lovers,0.1416513161019107,0.086,Ignored,38,1.05,0.1416513161019107,0.086,1.16
346,2025-02-22 08:26:44,Desktop,UK,55+,Male,A5777,Video,Fashion,Fitness Lovers,0.13393908706111987,0.0308,Liked,60,0.93,0.13393908706111987,0.0308,0.44
833,2025-09-26 03:37:16,Desktop,UK,55+,Female,A2810,Video,Travel,Fitness Lovers,0.12141171771181697,0.1393,Shared,41,0.17,0.12141171771181697,0.1393,9.95
745,2025-03-29 00:43:47,Mobile,UK,55+,Male,A5673,Image,Travel,Young Adults,0.02458805266542172,0.0183,Liked,27,0.3,0.02458805266542172,0.0183,0.15
741,2025-06-07 21:05:57,Tablet,USA,18-24,Female,A7233,Text,Automotive,Tech Enthusiasts,0.03482386589915249,0.067,Ignored,22,0.28,0.03482386589915249,0.067,0.83
206,2025-07-19 07:23:35,Desktop,India,35-44,Female,A4256,Video,Fashion,Fitness Lovers,0.13609731723462892,0.0526,Commented,14,0.71,0.13609731723462892,0.0526,1.01
577,2025-04-29 00:48:50,Tablet,Canada,55+,Male,A5678,Text,Fashion,Tech Enthusiasts,0.09019265185374897,0.0408,Ignored,43,0.9,0.09019265185374897,0.0408,0.41
382,2025-07-29 06:28:31,Desktop,USA,55+,Male,A3668,Text,Electronics,Family Oriented,0.10660085537982388,0.1302,Ignored,18,0.37,0.10660085537982388,0.1302,3.75
719,2025-05-21 12:40:16,Mobile,Germany,35-44,Male,A1548,Text,Automotive,Tech Enthusiasts,0.03650554848350053,0.0257,Shared,32,0.75,0.03650554848350053,0.0257,0.13
895,2025-06-17 21:11:44,Desktop,UK,25-34,Female,A7730,Image,Health,Fitness Lovers,0.09714164357906993,0.0598,Shared,36,1.18,0.09714164357906993,0.0598,0.49
518,2025-12-09 04:17:32,Desktop,USA,35-44,Female,A8579,Text,Health,Tech Enthusiasts,0.052653291748688415,0.0287,Shared,10,1.0,0.052653291748688415,0.0287,0.15
883,2025-07-08 12:50:07,Mobile,Canada,18-24,Female,A3415,Image,Electronics,Travel Lovers,0.059882926225749755,0.0792,Shared,42,0.53,0.059882926225749755,0.0792,0.89
273,2025-01-28 17:24:10,Tablet,UK,45-54,Male,A9373,Text,Fashion,Family Oriented,0.11834760860267601,0.0887,Shared,55,0.39,0.11834760860267601,0.0887,2.69
553,2025-05-21 09:43:42,Tablet,India,55+,Male,A5205,Text,Fashion,Tech Enthusiasts,0.027152209325735012,0.1454,Liked,28,0.57,0.027152209325735012,0.1454,0.69
253,2025-05-04 08:36:59,Mobile,Germany,35-44,Male,A5984,Text,Electronics,Travel Lovers,0.14677355365672787,0.0229,Commented,56,1.36,0.14677355365672787,0.0229,0.25
901,2025-10-18 19:06:59,Mobile,Canada,25-34,Male,A9033,Text,Fashion,Fitness Lovers,0.12120211451665017,0.1126,Ignored,30,1.08,0.12120211451665017,0.1126,1.26
800,2025-01-22 17:21:02,Desktop,India,55+,Female,A8642,Text,Electronics,Travel Lovers,0.01836677972984198,0.0543,Liked,46,0.31,0.01836677972984198,0.0543,0.32
876,2025-07-30 20:43:52,Desktop,Germany,35-44,Male,A7723,Image,Travel,Travel Lovers,0.09875569130967274,0.0277,Commented,37,0.3,0.09875569130967274,0.0277,0.91
885,2025-03-21 09:21:35,Mobile,USA,25-34,Female,A3325,Video,Electronics,Family Oriented,0.024592556569122962,0.1076,Ignored,23,1.19,0.024592556569122962,0.1076,0.22
507,2025-01-03 06:20:26,Tablet,Canada,18-24,Male,A3772,Video,Automotive,Tech Enthusiasts,0.061933863758210514,0.0149,Liked,19,1.07,0.061933863758210514,0.0149,0.09
223,2025-02-12 14:52:22,Tablet,India,55+,Male,A6540,Text,Travel,Travel Lovers,0.06215552488021863,0.0571,Liked,50,0.17,0.06215552488021863,0.0571,2.09
312,2025-01-25 08:16:36,Mobile,India,55+,Male,A1818,Image,Health,Family Oriented,0.020507675116359547,0.0107,Commented,41,0.53,0.020507675116359547,0.0107,0.04
844,2025-11-24 23:25:19,Mobile,UK,18-24,Female,A6452,Video,Travel,Travel Lovers,0.06746130423089583,0.0637,Liked,23,0.91,0.06746130423089583,0.0637,0.47
147,2025-03-19 09:19:33,Desktop,India,45-54,Male,A9834,Text,Fashion,Tech Enthusiasts,0.1268978915680851,0.0529,Ignored,20,0.39,0.1268978915680851,0.0529,1.72
807,2025-02-17 18:19:07,Tablet,USA,45-54,Female,A6864,Image,Automotive,Travel Lovers,0.12007578650354173,0.1073,Ignored,37,0.66,0.12007578650354173,0.1073,1.95
603,2025-05-18 21:14:20,Mobile,Germany,25-34,Female,A4157,Video,Travel,Fitness Lovers,0.01114994267923591,0.0294,Commented,53,1.43,0.01114994267923591,0.0294,0.02
291,2025-04-25 23:49:29,Tablet,India,55+,Female,A1580,Text,Health,Fitness Lovers,0.14808517007704572,0.0666,Ignored,32,1.44,0.14808517007704572,0.0666,0.68
679,2025-12-28 02:48:40,Tablet,Canada,45-54,Male,A8591,Text,Travel,Travel Lovers,0.11394084271591533,0.039,Ignored,34,1.17,0.11394084271591533,0.039,0.38
